smooth_health_indicator,Unit,Timestep
0.8365778017528662,42,139
0.8373003038995085,42,140
0.8408689199781038,42,141
0.8415339362982359,42,142
0.8328584407584853,42,143
0.8251199765333371,42,144
0.8213779503255784,42,145
0.8194283743120552,42,146
0.8205661820811299,42,147
0.8187671434615491,42,148
0.8183670435491764,42,149
0.8215464012670691,42,150
0.8117452444068582,42,151
0.8022928970324357,42,152
0.7957086191618888,42,153
0.7956581352860923,42,154
0.7968455466854667,42,155
0.7940534841040031,42,156
0.7885402368246047,42,157
0.7888672977537119,42,158
0.7843855972276284,42,159
0.7867316453764036,42,160
0.7795487694943753,42,161
0.7703774455009523,42,162
0.7658033315261931,42,163
0.7645843721988622,42,164
0.7615312410316669,42,165
0.7565334111949852,42,166
0.7440393971920339,42,167
0.7335371954248077,42,168
0.7217550440918195,42,169
0.7164252984343772,42,170
0.7053338471437386,42,171
0.7063680416567099,42,172
0.7044128787042326,42,173
0.7017993143737176,42,174
0.6966357385625632,42,175
0.6900000805438132,42,176
0.690488560715773,42,177
0.6820802808531149,42,178
0.6781338799994829,42,179
0.6728669694285421,42,180
0.6646492171909161,42,181
0.6622373129835625,42,182
0.6568262362672612,42,183
0.650976586854979,42,184
0.6414650022225413,42,185
0.63942581256241,42,186
0.6311066659195025,42,187
0.6324022568535428,42,188
0.6333183124710086,42,189
0.6353436306140111,42,190
0.6269493081903212,42,191
0.6172145611947732,42,192
0.6077764463297024,42,193
0.6006408307204861,42,194
0.5940825148605275,42,195
0.596350994766116,42,196
0.5934286096500908,42,197
0.5840616015718761,42,198
0.581238094901967,42,199
0.5762064733317936,42,200
0.5683381951295754,42,201
0.5604474248404608,42,202
0.5527101544481541,42,203
0.5514228847136969,42,204
0.5444004271191344,42,205
0.5371129182411639,42,206
0.5245944437636708,42,207
0.5263759296589854,42,208
0.5175880317706707,42,209
0.5073195639988689,42,210
0.4924873181186321,42,211
0.49100383784474655,42,212
0.4946001040669019,42,213
0.4938987273118821,42,214
0.49323537356917957,42,215
0.49251649953848675,42,216
0.4761674745452824,42,217
0.4694125300046562,42,218
0.46267048563897595,42,219
0.45570636814212473,42,220
0.4482552195684464,42,221
1.0,43,1
1.0017579344186385,43,2
1.0039516743057493,43,3
1.0037399540507217,43,4
1.0033675206518444,43,5
0.9997930131078412,43,6
1.0010700097466092,43,7
1.0016839575918703,43,8
0.9991990279683847,43,9
0.9969124770014639,43,10
0.9920671011560229,43,11
0.990756645187979,43,12
0.9873760010129207,43,13
0.9875577103721982,43,14
0.9855489416673404,43,15
0.989691305564101,43,16
0.9935954103412099,43,17
0.9965453986793364,43,18
0.999057849674597,43,19
1.0018166415040173,43,20
1.0036470186854116,43,21
1.0067532112291266,43,22
1.0010631000349963,43,23
0.9983481072167328,43,24
1.0015370131192673,43,25
0.9991686203283958,43,26
0.9998134957133795,43,27
0.9954925342739416,43,28
0.9959025521302884,43,29
0.9986143702769168,43,30
1.0024760651025972,43,31
1.0052718492510733,43,32
1.0076823744814847,43,33
1.0109269801368985,43,34
1.0155494349924568,43,35
1.0157953152564876,43,36
1.013179700303328,43,37
1.0136218833421837,43,38
1.0094806165522576,43,39
1.0063784622402343,43,40
1.008191763733018,43,41
1.0036350888705383,43,42
1.0030584783615437,43,43
1.0072735598372518,43,44
1.0083799192694691,43,45
1.0049069007060745,43,46
1.005942572224526,43,47
1.0089218974750267,43,48
1.0154010137781406,43,49
1.0199612788752288,43,50
1.0189620347683774,43,51
1.0121304526279837,43,52
1.0138135251891165,43,53
1.0084597388182737,43,54
1.0080083051307174,43,55
0.9995338005614853,43,56
0.9965884469154231,43,57
0.9988187337443573,43,58
0.9994843873965837,43,59
1.0020471173533523,43,60
1.003668887115572,43,61
0.9995435377590696,43,62
1.0017060288783537,43,63
1.001080579674925,43,64
0.9964142697774405,43,65
0.993255275697682,43,66
0.9952466456649229,43,67
0.9986309196693108,43,68
0.9964008681270093,43,69
0.9927870261138525,43,70
0.9836589877479853,43,71
0.9841479641786575,43,72
0.9899423288744353,43,73
0.9882418688290899,43,74
0.9846828790533877,43,75
0.9839720262873521,43,76
0.9858119503248179,43,77
0.9827659714748844,43,78
0.9729731933599219,43,79
0.9657723973760741,43,80
0.9597821465635024,43,81
0.9507692025109842,43,82
0.9468600153339612,43,83
0.9497536732566911,43,84
0.9458960736164663,43,85
0.9448617144512352,43,86
0.9463028022710092,43,87
0.9391512762043404,43,88
0.938322416565393,43,89
0.9411443159545771,43,90
0.9320885999518838,43,91
0.9349539028054801,43,92
0.9285978287852856,43,93
0.9276086211967152,43,94
0.9293556609039988,43,95
0.9340786838306008,43,96
0.9295932690001727,43,97
0.9281774164576602,43,98
0.9321409302029489,43,99
0.9397811228998663,43,100
0.938962960061335,43,101
0.9436173664883492,43,102
0.9496148460680249,43,103
0.959753308981145,43,104
0.9531183475343086,43,105
0.9519622679461721,43,106
0.9561384650803577,43,107
0.9528902377436457,43,108
0.9545972077851168,43,109
0.9455500289375443,43,110
0.9440221087648597,43,111
0.9488921608667267,43,112
0.9425430402976005,43,113
0.9399879901057206,43,114
0.9322733772771681,43,115
0.9257792044029585,43,116
0.923520021031949,43,117
0.9213768973651091,43,118
0.917858419785905,43,119
0.9160887553586758,43,120
0.9077489974537949,43,121
0.9065149382157884,43,122
0.899408682210773,43,123
0.8984245437888292,43,124
0.8881644152871815,43,125
0.8863428260884165,43,126
0.8843466585379327,43,127
0.8836282127694817,43,128
0.8829066110458892,43,129
0.8775833631766361,43,130
0.8807570615341318,43,131
0.8730835374077237,43,132
0.869190389621106,43,133
0.8693376393988026,43,134
0.8685859436022108,43,135
0.8708381386546307,43,136
0.8743445436791561,43,137
0.8673981010429137,43,138
0.8706409735400988,43,139
0.8693581833281494,43,140
0.8610866410984024,43,141
0.8566967368294567,43,142
0.8565345708598273,43,143
0.856958049363777,43,144
0.8551531482922841,43,145
0.8540296844656874,43,146
0.8516370235567683,43,147
0.8504399771093436,43,148
0.8437249021200817,43,149
0.8433948617500666,43,150
0.8411469806210332,43,151
0.8374751166693792,43,152
0.8358791166995898,43,153
0.8358626125173418,43,154
0.8317665173663371,43,155
0.8289863122543069,43,156
0.8256628848327399,43,157
0.8158578211144352,43,158
0.8132197770111376,43,159
0.8031072372911738,43,160
0.7955825868330069,43,161
0.7984566517139209,43,162
0.7959937986095516,43,163
0.7857625094333562,43,164
0.7779776925577846,43,165
0.7670639403728372,43,166
0.7623672214813002,43,167
0.7571674883902082,43,168
0.7473652546230898,43,169
0.7374275093202178,43,170
0.7265882609317811,43,171
0.7233778507119917,43,172
0.7223098273411004,43,173
0.7114711650004677,43,174
0.7067131297063081,43,175
0.6945988830657386,43,176
0.6885722199506248,43,177
0.6744870855224374,43,178
0.6711771079273052,43,179
0.6681332501011545,43,180
0.6568626799811546,43,181
0.64573695015787,43,182
0.6376807164447276,43,183
0.6278051904921047,43,184
0.6288408508805092,43,185
0.6235122772575716,43,186
0.618526514425042,43,187
0.608689251338268,43,188
0.5979576222900111,43,189
0.5930369889308333,43,190
0.5891499249260463,43,191
0.5859177388131915,43,192
0.5693392040571894,43,193
0.5456384357961903,43,194
0.5412451219206322,43,195
0.5336823376996966,43,196
0.5270060958274143,43,197
0.507515785400084,43,198
0.5024633705663253,43,199
0.48276161188218586,43,200
0.46905561679318536,43,201
0.4681404256210789,43,202
0.46862233922976354,43,203
0.4594565860966687,43,204
0.45563698795028357,43,205
0.4411292034254409,43,206
0.43224013241320886,43,207
0.42170715731460545,43,208
0.4126109091838253,43,209
0.4054794729769258,43,210
0.39672306828706466,43,211
1.0,44,1
1.0062723920926924,44,2
0.99925175859756,44,3
1.0097337881723323,44,4
1.0100208666895372,44,5
1.013471575102165,44,6
1.0113600908906433,44,7
1.0090239291072336,44,8
1.003768000836319,44,9
1.0036812176414043,44,10
1.001717127106608,44,11
1.007200782914743,44,12
1.0105004917705755,44,13
1.0023380077861646,44,14
0.9989006427203133,44,15
1.001321864383399,44,16
0.9990300354125872,44,17
1.006423046713085,44,18
1.0012256897425442,44,19
0.9955407383806576,44,20
0.9988032642534797,44,21
0.9999561005108419,44,22
0.9981232210452826,44,23
1.0045913301969713,44,24
0.9997397460434077,44,25
1.000596389965136,44,26
0.992090203291184,44,27
0.9929402575803914,44,28
0.989006361599901,44,29
0.9926471436149527,44,30
0.993307056852365,44,31
0.9963576171849982,44,32
0.9914269367448028,44,33
0.987275841945205,44,34
0.9930057243900503,44,35
0.9955913038705906,44,36
0.9873571626430808,44,37
0.9902008524624675,44,38
0.9914160208256968,44,39
0.9898881161249573,44,40
0.9949232130176915,44,41
0.9869638876171383,44,42
0.9865236159365272,44,43
0.9779831425797156,44,44
0.9740329893361301,44,45
0.9692755133333593,44,46
0.9679018919979976,44,47
0.968142602797462,44,48
0.9659706801126962,44,49
0.9675519795900926,44,50
0.968544557196521,44,51
0.9670777273871973,44,52
0.966134021271267,44,53
0.9611002456020439,44,54
0.9614862893550407,44,55
0.9567651922514253,44,56
0.9544691298909973,44,57
0.9584466922661607,44,58
0.9558579209205447,44,59
0.9438740937415706,44,60
0.9448646757505978,44,61
0.9447066691452843,44,62
0.9501730992107424,44,63
0.9470802563266183,44,64
0.9466605297316533,44,65
0.9465798046499445,44,66
0.9444287832216143,44,67
0.9443343007578027,44,68
0.9441099342743515,44,69
0.9435961175777707,44,70
0.9478592672913264,44,71
0.9499733443853466,44,72
0.9512247077747948,44,73
0.9414908274623595,44,74
0.946459444989098,44,75
0.9446423426038637,44,76
0.9376331339219517,44,77
0.9359160039848604,44,78
0.9335349573793637,44,79
0.9315358403416225,44,80
0.9366341370561801,44,81
0.9343099556794132,44,82
0.935382173068048,44,83
0.9281569755816936,44,84
0.9305302494040419,44,85
0.9338607500235054,44,86
0.9269398934303212,44,87
0.9255965903605978,44,88
0.9204899638341479,44,89
0.9154149270951368,44,90
0.9154879748424862,44,91
0.9077014729410329,44,92
0.8985207963102568,44,93
0.8950592033978275,44,94
0.8961371727828009,44,95
0.8936096176266262,44,96
0.8895574676670905,44,97
0.8942784931609444,44,98
0.8907205379485397,44,99
0.8856541164872924,44,100
0.88496053465807,44,101
0.8813281838312506,44,102
0.8707942851127786,44,103
0.8652831292684351,44,104
0.8600801426292197,44,105
0.8511117476521903,44,106
0.848556379818522,44,107
0.8496472212326063,44,108
0.848824384379661,44,109
0.8459871508336565,44,110
0.8458625197626679,44,111
0.8344491773821126,44,112
0.8276426213030126,44,113
0.8290028507925009,44,114
0.8217136445098581,44,115
0.820496162235586,44,116
0.8187432950693565,44,117
0.8139936220533439,44,118
0.809168708638486,44,119
0.7998336055457986,44,120
0.7985627635628787,44,121
0.7881969852070914,44,122
0.7826339424887763,44,123
0.7826619776843535,44,124
0.7722416977746474,44,125
0.7786894607555597,44,126
0.7802193227481327,44,127
0.7779010588200856,44,128
0.7730836114902131,44,129
0.7736588607767443,44,130
0.7711121999489532,44,131
0.760094269452706,44,132
0.7587160749102431,44,133
0.7588485466593584,44,134
0.7447486232840439,44,135
0.734706777383431,44,136
0.7266709950244725,44,137
0.7187334102078924,44,138
0.7154652218360547,44,139
0.7117960512466226,44,140
0.7099391941585333,44,141
0.6972719397091425,44,142
0.6967076291347467,44,143
0.6953499173613327,44,144
0.6954879630263846,44,145
0.693415036611353,44,146
0.6828826540824877,44,147
0.6757097913735006,44,148
0.6584322604800026,44,149
0.6585797579728521,44,150
0.6448547718575002,44,151
0.6379390668831353,44,152
0.6404434129017109,44,153
0.6323031398109749,44,154
0.6221459700801146,44,155
0.6224446567105777,44,156
0.621720664373921,44,157
0.6201941839969876,44,158
0.6151227084631679,44,159
0.6081933568043998,44,160
0.5977971477107311,44,161
0.5918386881319333,44,162
0.5901152623148387,44,163
0.5839116040075507,44,164
0.5719587634824534,44,165
0.5603815516589536,44,166
0.5517721085281,44,167
0.5382577514893869,44,168
0.5248754431659073,44,169
0.5250501646846968,44,170
0.5104835999546429,44,171
0.49472673935175143,44,172
0.48129119251124103,44,173
0.474274745323327,44,174
0.47319414030378676,44,175
0.4649342748902148,44,176
0.44884366765731526,44,177
0.43833217834815424,44,178
0.4256965421243328,44,179
0.4102125616100107,44,180
0.3982706364484428,44,181
0.39245487564020504,44,182
0.3815542717511458,44,183
0.3679016446983742,44,184
0.35486899482105966,44,185
0.3430127262052926,44,186
0.327021339704942,44,187
0.3207772999653931,44,188
0.3157252282590594,44,189
0.3026800807018049,44,190
0.2850107760750375,44,191
0.2665551218773781,44,192
0.25676548631181434,44,193
0.25043139640189166,44,194
0.2308127906183685,44,195
0.2184384179709608,44,196
0.21314566379492234,44,197
0.21060379236766497,44,198
0.20306430612254284,44,199
0.19493194278201192,44,200
0.19053492932855748,44,201
0.18373408513598993,44,202
0.17263163717664326,44,203
0.1649509908567129,44,204
0.1589287328089068,44,205
1.0,45,1
0.9996338151383659,45,2
0.9967549203199302,45,3
0.992160304704891,45,4
0.9973297807383041,45,5
0.9919933667931791,45,6
0.9889839816223971,45,7
0.9945814855688724,45,8
0.9955761175977091,45,9
0.9932594220792508,45,10
0.9968417623615256,45,11
0.9985350573462939,45,12
0.9911325570173146,45,13
0.9894505353928711,45,14
0.9895958252493713,45,15
0.9877493855815611,45,16
0.9856761215824592,45,17
0.984464438130527,45,18
0.9838730770898374,45,19
0.9800000941060458,45,20
0.9802032821547433,45,21
0.9727680491001944,45,22
0.973346390761249,45,23
0.9785059236671347,45,24
0.9792799749925456,45,25
0.9751360023368896,45,26
0.976931969266541,45,27
0.9735867054133072,45,28
0.9628611427593314,45,29
0.9611506173160493,45,30
0.9581348827541654,45,31
0.9516100054924532,45,32
0.9442467518685143,45,33
0.9478204862769335,45,34
0.9498384885667277,45,35
0.9504304147904685,45,36
0.9476555252053052,45,37
0.9486344216034517,45,38
0.9521893088229292,45,39
0.9481964311220397,45,40
0.9524211380659879,45,41
0.9496410107411117,45,42
0.9483896295563907,45,43
0.9491097086859765,45,44
0.9440897203490648,45,45
0.9438166027632056,45,46
0.9421611956893627,45,47
0.9451412468261873,45,48
0.9477624348116778,45,49
0.9474600564261648,45,50
0.9416482527230754,45,51
0.949441321619594,45,52
0.9522190379153936,45,53
0.9521761034560114,45,54
0.9511431865861621,45,55
0.9486318523556789,45,56
0.9423205670028401,45,57
0.9425720323519802,45,58
0.935204320582059,45,59
0.9304816106466927,45,60
0.9255114661269634,45,61
0.9159507028761724,45,62
0.9140765421026644,45,63
0.9163772193930417,45,64
0.911611875354472,45,65
0.9070867130682785,45,66
0.9075614077716423,45,67
0.901627058778079,45,68
0.8966906246184294,45,69
0.8943438942536985,45,70
0.8906058875898777,45,71
0.8906663439744285,45,72
0.8880946121080706,45,73
0.8777863623964632,45,74
0.8672906686758375,45,75
0.8675073707767271,45,76
0.8657424877168753,45,77
0.864016398706992,45,78
0.863584330012207,45,79
0.861124912462502,45,80
0.8586155957517962,45,81
0.8564128674262617,45,82
0.8584515299858906,45,83
0.8630899202660058,45,84
0.8581535014190498,45,85
0.8532831974708657,45,86
0.8499686014521088,45,87
0.8409243401342905,45,88
0.8325135760777171,45,89
0.8240884056767372,45,90
0.8229443523246371,45,91
0.8227475164247058,45,92
0.8168355098983175,45,93
0.80122417195323,45,94
0.801769434198824,45,95
0.8015964289534461,45,96
0.7875171549988356,45,97
0.7769890614403483,45,98
0.7689118558470605,45,99
0.7564926848124292,45,100
0.7559279600907647,45,101
0.7557900355200242,45,102
0.7502380396421606,45,103
0.7417177480870702,45,104
0.7266867251348743,45,105
0.7182072240831727,45,106
0.7086595619702187,45,107
0.6968422033034594,45,108
0.6888041306415722,45,109
0.6863020781957327,45,110
0.6858126920988268,45,111
0.6758235084398201,45,112
0.6662626182517575,45,113
0.6563934941791076,45,114
0.6434111433373517,45,115
0.6279698909690548,45,116
0.6160699247964798,45,117
0.6131360199783915,45,118
0.6045332982823188,45,119
0.5950408917281624,45,120
0.5903253286460843,45,121
0.581304142071162,45,122
0.5652106156754959,45,123
0.5530070975170034,45,124
0.5381334771819835,45,125
0.5271430668876904,45,126
0.5204326807711819,45,127
0.5056388478305578,45,128
0.491275964557978,45,129
0.47925343999227216,45,130
0.4642302234075873,45,131
0.4405298972792994,45,132
0.42427956277000406,45,133
0.4115199606200122,45,134
0.39547660207508,45,135
0.38450624557456253,45,136
0.37066370175584734,45,137
0.35917085709665447,45,138
0.33612531332341195,45,139
0.3178124463347725,45,140
0.29985938266112894,45,141
0.2862851847468653,45,142
0.2706539983777963,45,143
0.25815619424486363,45,144
0.24747417677465006,45,145
0.24061991932512955,45,146
0.22918030350919333,45,147
0.213820565461802,45,148
0.20647194631141225,45,149
0.20278472406094045,45,150
0.19015456537948322,45,151
1.0,46,1
1.0005875254192191,46,2
1.0056478274558511,46,3
1.0086394292206577,46,4
1.0112433493764588,46,5
1.0052677407356219,46,6
1.009437452763977,46,7
1.0136309399812713,46,8
1.0092354443224487,46,9
1.0116735317512793,46,10
1.0095666879266685,46,11
1.0110892739661554,46,12
1.0057147640373754,46,13
1.0059214670720553,46,14
1.0068466354559364,46,15
1.004670603999527,46,16
1.010428971747632,46,17
1.0148785651742396,46,18
1.014069933265649,46,19
1.0150521144675937,46,20
1.013263576645629,46,21
1.0080491373465923,46,22
1.0042314137348824,46,23
1.0002153920491108,46,24
1.0056983138270768,46,25
1.0030165859269953,46,26
1.0089970714772833,46,27
1.0047269430999126,46,28
0.9951482643596787,46,29
1.0046246161467323,46,30
1.002277197523665,46,31
1.0035138280586577,46,32
0.9993035160821462,46,33
0.9985280829876004,46,34
0.9998262931945103,46,35
1.0064972838164647,46,36
1.0086830269333085,46,37
1.008400932817097,46,38
1.0070842996465983,46,39
1.0064204251944897,46,40
1.0049831121221484,46,41
1.001403102302713,46,42
1.0002985518302523,46,43
0.9997510855243152,46,44
1.0000457809485488,46,45
0.9874749007211765,46,46
0.9875818127514193,46,47
0.9835338498729516,46,48
0.986399502005119,46,49
0.995792480690189,46,50
0.9887369687915857,46,51
0.9907690704065992,46,52
0.9903497304986562,46,53
0.9859451494364435,46,54
0.9911354890450632,46,55
0.9860782924493023,46,56
0.9793117483262106,46,57
0.9774387527923329,46,58
0.9801105831965511,46,59
0.9756111657601252,46,60
0.972311449245963,46,61
0.9666803513524014,46,62
0.9717845249601795,46,63
0.9735753746267293,46,64
0.9753940350977524,46,65
0.9777539683250038,46,66
0.9803854259934532,46,67
0.9802647171940821,46,68
0.9815985887409506,46,69
0.9793875443224531,46,70
0.9726695594829091,46,71
0.9739297100360014,46,72
0.9671161542482887,46,73
0.9587244354252491,46,74
0.9614309121157194,46,75
0.9531360376700337,46,76
0.9497930970954167,46,77
0.9471176556183476,46,78
0.9461752762933611,46,79
0.9391672626463052,46,80
0.9381382040089261,46,81
0.940520665326118,46,82
0.9472980466970895,46,83
0.9447583782632749,46,84
0.9371489460910287,46,85
0.9364559989639529,46,86
0.9264845056781734,46,87
0.9229654250642967,46,88
0.9163939093181639,46,89
0.9080719799233186,46,90
0.9089317995803057,46,91
0.9084636765904777,46,92
0.9030605554066522,46,93
0.903572220595757,46,94
0.9071111140276016,46,95
0.909679734856641,46,96
0.9078173468376689,46,97
0.9101518509794853,46,98
0.9089893110941136,46,99
0.904661942806352,46,100
0.9017325170031643,46,101
0.9000651265194848,46,102
0.8976833390236616,46,103
0.8944908621342464,46,104
0.8899404115841083,46,105
0.8889860266682734,46,106
0.8839158823061761,46,107
0.8887469167437965,46,108
0.8907352256354231,46,109
0.8858064802063084,46,110
0.8913011152157349,46,111
0.8813081933442544,46,112
0.8818504232259128,46,113
0.8781801520522405,46,114
0.8704811985489571,46,115
0.8669238009335809,46,116
0.860969801351821,46,117
0.8574169903250017,46,118
0.846777570787731,46,119
0.8427166523981064,46,120
0.8396206629969976,46,121
0.8391666767488091,46,122
0.8319780579003753,46,123
0.8295170728419936,46,124
0.8194041856816161,46,125
0.8133747418446584,46,126
0.8088496336405961,46,127
0.8061772778008909,46,128
0.8029321267210592,46,129
0.7936696960086216,46,130
0.7920913730697077,46,131
0.7877789668792552,46,132
0.7820167944154806,46,133
0.7756338915551444,46,134
0.7728454032943108,46,135
0.7748196387472321,46,136
0.7683878244280813,46,137
0.759359075467797,46,138
0.7624942244961184,46,139
0.7700879936079881,46,140
0.7624009313449513,46,141
0.7587004470225756,46,142
0.7504918561862051,46,143
0.7511852104012162,46,144
0.7458098646032341,46,145
0.7475940806816388,46,146
0.7460750810272081,46,147
0.7388604603632323,46,148
0.7308913777265043,46,149
0.7204157181072894,46,150
0.7177459391233967,46,151
0.7159913781648706,46,152
0.7041599321377072,46,153
0.6987671292235766,46,154
0.6878526571402312,46,155
0.6787009546866606,46,156
0.6677078068350693,46,157
0.6623686607270418,46,158
0.6592524763223349,46,159
0.6438287327453743,46,160
0.6287796661354391,46,161
0.6183072104019549,46,162
0.6074911700225585,46,163
0.603534599033592,46,164
0.5890402291126127,46,165
0.5808067007690951,46,166
0.5740738723470048,46,167
0.5610502605891287,46,168
0.5579961145616478,46,169
0.5472044951222206,46,170
0.5409795420822132,46,171
0.5342908782938018,46,172
0.5276088361961374,46,173
0.5197428505662625,46,174
0.5127052184757355,46,175
0.5050412781539702,46,176
0.49408108994997657,46,177
0.48352282024395055,46,178
0.47086751925411807,46,179
0.4610056012853616,46,180
0.45214770118870584,46,181
0.44188578890424046,46,182
0.4338797327070302,46,183
0.4273329560148712,46,184
0.4137141881814369,46,185
0.40743265475785817,46,186
0.3886063116266074,46,187
0.3692065975150499,46,188
0.36250409371732406,46,189
0.34565016528326176,46,190
0.338513565007007,46,191
0.32989066706516,46,192
0.31931863973089414,46,193
0.30709893733111704,46,194
0.30041957406680475,46,195
0.29254660944982336,46,196
0.28422895247711377,46,197
0.28053329730103393,46,198
0.275479167447914,46,199
0.273850202926301,46,200
0.2639711217355445,46,201
1.0,47,1
1.0010466493765768,47,2
1.0036631308107584,47,3
1.006418762886267,47,4
1.0114408170201747,47,5
1.0098417153843209,47,6
1.0035888494307807,47,7
1.0040530358919297,47,8
1.0077895882664551,47,9
1.0086056151750455,47,10
1.007351526750754,47,11
1.007942119989943,47,12
1.0015271646004085,47,13
1.0043241512268954,47,14
1.002261550576064,47,15
1.0039052666760448,47,16
1.0093911927449086,47,17
1.0022974335974926,47,18
1.0076970810729586,47,19
0.998956171335226,47,20
0.9941732155806957,47,21
0.9932553969750697,47,22
0.9906104354971681,47,23
0.9880957596085458,47,24
0.9843393967650693,47,25
0.980080050796261,47,26
0.9831565095248651,47,27
0.9886217411776845,47,28
0.9872385316085719,47,29
0.9873108515681652,47,30
0.983912455937404,47,31
0.9825276728983388,47,32
0.9807773048200645,47,33
0.9809666273859832,47,34
0.9758507063691495,47,35
0.9815460846549975,47,36
0.981570191287118,47,37
0.9758750331736115,47,38
0.9868403306245555,47,39
0.9835516039134484,47,40
0.9861958426009465,47,41
0.98897362652642,47,42
0.9858701239730463,47,43
0.986015854685762,47,44
0.9816611333536269,47,45
0.9817334765203196,47,46
0.9809603231643023,47,47
0.9711029961575701,47,48
0.9713149584546823,47,49
0.9684135413031845,47,50
0.9651819378540394,47,51
0.9632820368607242,47,52
0.964096142227179,47,53
0.9608774386175527,47,54
0.9567693739695935,47,55
0.9595300470378587,47,56
0.9530067385346273,47,57
0.9465321019298973,47,58
0.9480813698731398,47,59
0.9408787091300947,47,60
0.94065357840837,47,61
0.9426796195317524,47,62
0.940478133801369,47,63
0.9430118509684977,47,64
0.9394980515705731,47,65
0.9440504766524924,47,66
0.944686540858596,47,67
0.9400160920887526,47,68
0.9425529436937023,47,69
0.940091284665798,47,70
0.9360516477623284,47,71
0.93624919937965,47,72
0.9352704029080596,47,73
0.9348530830933188,47,74
0.9363073397084289,47,75
0.9398257289759833,47,76
0.9408899327951983,47,77
0.9332452286860415,47,78
0.9297003916220818,47,79
0.9272911228840044,47,80
0.9206723858112598,47,81
0.9241077606539054,47,82
0.921502515144192,47,83
0.9183985659530269,47,84
0.920243915979841,47,85
0.9217216940154902,47,86
0.9162959766044301,47,87
0.9111149591328647,47,88
0.9105871979279894,47,89
0.9099097009631991,47,90
0.9092439585406138,47,91
0.91058067983699,47,92
0.9050739825802154,47,93
0.9099071904714051,47,94
0.9118810684273162,47,95
0.9069132346546385,47,96
0.903510976150621,47,97
0.9007637601044842,47,98
0.9042235658743514,47,99
0.9122406468161461,47,100
0.9122548795865524,47,101
0.9174612853122714,47,102
0.9102098104117702,47,103
0.906322034490662,47,104
0.9089396189678813,47,105
0.9075092810610719,47,106
0.913220155688963,47,107
0.9152595854979915,47,108
0.9213338056610463,47,109
0.9247151964298697,47,110
0.9234230742736744,47,111
0.9199797779340135,47,112
0.9188064721930536,47,113
0.9202464284586425,47,114
0.9120611651042974,47,115
0.9057950372883317,47,116
0.9085532436040618,47,117
0.9089712624393897,47,118
0.9091815990561538,47,119
0.9105342117494581,47,120
0.9056414238036052,47,121
0.9016737042302856,47,122
0.9027351125460099,47,123
0.9021033771369249,47,124
0.9063878532152343,47,125
0.9042718519608259,47,126
0.9038167014193219,47,127
0.8940028052197755,47,128
0.8933636860510632,47,129
0.8894098816103682,47,130
0.8814571378567464,47,131
0.8851450169588697,47,132
0.8809592017340211,47,133
0.8832898042194222,47,134
0.8828443459875199,47,135
0.8871717033136548,47,136
0.8811275403179439,47,137
0.8805454821785772,47,138
0.8823700683189981,47,139
0.8779757231368575,47,140
0.8763565382438989,47,141
0.8762613919202717,47,142
0.8712522145074144,47,143
0.867095012716127,47,144
0.8671329925718843,47,145
0.8607279825900769,47,146
0.8617061894660789,47,147
0.8594031725488076,47,148
0.8529888414669797,47,149
0.8510786871120013,47,150
0.8465065822450559,47,151
0.8419361793209534,47,152
0.8316264971274778,47,153
0.8330842354013204,47,154
0.8331492307348787,47,155
0.8295922824420547,47,156
0.8270287926887767,47,157
0.826040284551657,47,158
0.8249317699442944,47,159
0.823989979907547,47,160
0.8209683575622257,47,161
0.8208822839959731,47,162
0.8123724484737174,47,163
0.8177644272423772,47,164
0.8168268906490703,47,165
0.8098804697659987,47,166
0.8082082182043329,47,167
0.8005468300250145,47,168
0.7929921971910063,47,169
0.8009927820472056,47,170
0.7913281845898497,47,171
0.7874780109370054,47,172
0.788587253204883,47,173
0.792351964844962,47,174
0.7885258778639936,47,175
0.7822760623749894,47,176
0.7733237874583163,47,177
0.768102046769384,47,178
0.7697872366561826,47,179
0.760421215867396,47,180
0.7528423482679745,47,181
0.7483303387180145,47,182
0.7436592054959574,47,183
0.7422557918648656,47,184
0.7334362488736921,47,185
0.7267442143319229,47,186
0.72113732204214,47,187
0.7150246584947315,47,188
0.7101412575104955,47,189
0.7062829205604793,47,190
0.6961571546705914,47,191
0.6952381382057771,47,192
0.6881825894366285,47,193
0.6882307181964198,47,194
0.6797235614935788,47,195
0.675861128534947,47,196
0.6720046749833086,47,197
0.6696013815011441,47,198
0.6676241348797305,47,199
0.6615689934885849,47,200
0.6521952859996629,47,201
0.6470024909886447,47,202
0.6471130796189712,47,203
0.6402495191160222,47,204
0.6347071853037294,47,205
0.6355652906173883,47,206
0.6259805838298256,47,207
0.6294280962620256,47,208
0.6234084353110942,47,209
0.6155848790349143,47,210
0.6035614492098007,47,211
0.602162829320751,47,212
0.5991360225308906,47,213
0.5941832669459854,47,214
0.586341156259405,47,215
0.5813687228312323,47,216
0.5758671033281606,47,217
0.5645322712736989,47,218
0.5599022876530007,47,219
0.5423263041237261,47,220
0.5325753420745825,47,221
0.5317350414097619,47,222
0.5224708505592079,47,223
0.5056067722078132,47,224
0.5030044686636845,47,225
0.4955792194298623,47,226
0.4874028986093935,47,227
0.47770966150191957,47,228
0.46120764797044295,47,229
0.4525073726374182,47,230
0.4504626315625679,47,231
0.4462150030619502,47,232
0.43135034343984807,47,233
0.4147218255611049,47,234
0.4019829611479004,47,235
0.38390194550950424,47,236
